Medicine,Year,Type,Value
sodium fluoride 0.0272 MG/MG Oral Gel,2008,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2008,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2008,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2008,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2008,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2009,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2009,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2009,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2009,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2009,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2009,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2009,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2010,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2010,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2010,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2010,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2010,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2011,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2011,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2011,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2011,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2012,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2012,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2012,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2012,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2012,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2013,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2013,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2013,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2013,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2013,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2014,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2014,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2015,Actual,1
sodium fluoride 0.0272 MG/MG Oral Gel,2015,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2013,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1997,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1984,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1985,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1986,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1988,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1989,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1989,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1991,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1992,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1993,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1993,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1994,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1996,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1997,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1998,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2005,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1985,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1986,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1988,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1989,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1989,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1989,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1989,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1989,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1990,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1990,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1992,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2009,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2010,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2013,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2013,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2013,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2014,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2014,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1986,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1986,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1992,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1996,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2010,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2013,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2014,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1984,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1984,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1985,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1985,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1985,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1985,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1985,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1986,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1986,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1986,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1987,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1987,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1987,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1987,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1987,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1987,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1987,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1988,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1988,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1988,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1988,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1988,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1988,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1988,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1988,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1989,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1989,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1989,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1989,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1992,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1993,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1993,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1994,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1996,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1996,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2005,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2005,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2009,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2014,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2014,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,2014,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1988,Actual,1
24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,1995,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1990,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1991,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1991,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1994,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1994,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1999,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1990,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1990,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1991,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1991,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1991,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1992,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1992,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1993,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1993,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1994,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1994,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1995,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1996,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1996,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1996,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1998,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1998,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1998,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1998,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1999,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1990,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1990,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1990,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1991,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1991,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1991,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1992,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1992,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1992,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1992,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1993,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1993,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1993,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1993,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1993,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1993,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1994,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1994,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1994,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1994,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1994,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1994,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1995,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1995,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1995,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1995,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1995,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1995,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1995,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1995,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1996,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1996,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1996,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1996,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1996,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1998,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1998,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1998,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1998,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1998,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1998,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1999,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1999,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1990,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1991,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1992,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1993,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1994,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1995,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1996,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1997,Actual,1
NDA021457 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [ProAir],1998,Actual,1
Furosemide 40 MG Oral Tablet,2002,Actual,1
Furosemide 40 MG Oral Tablet,2003,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2008,Actual,1
Furosemide 40 MG Oral Tablet,2009,Actual,1
Furosemide 40 MG Oral Tablet,2009,Actual,1
Furosemide 40 MG Oral Tablet,2013,Actual,1
Furosemide 40 MG Oral Tablet,2013,Actual,1
Furosemide 40 MG Oral Tablet,2002,Actual,1
Furosemide 40 MG Oral Tablet,2002,Actual,1
Furosemide 40 MG Oral Tablet,2002,Actual,1
Furosemide 40 MG Oral Tablet,2002,Actual,1
Furosemide 40 MG Oral Tablet,2002,Actual,1
Furosemide 40 MG Oral Tablet,2002,Actual,1
Furosemide 40 MG Oral Tablet,2003,Actual,1
Furosemide 40 MG Oral Tablet,2003,Actual,1
Furosemide 40 MG Oral Tablet,2003,Actual,1
Furosemide 40 MG Oral Tablet,2003,Actual,1
Furosemide 40 MG Oral Tablet,2003,Actual,1
Furosemide 40 MG Oral Tablet,2003,Actual,1
Furosemide 40 MG Oral Tablet,2004,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2006,Actual,1
Furosemide 40 MG Oral Tablet,2006,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2008,Actual,1
Furosemide 40 MG Oral Tablet,2008,Actual,1
Furosemide 40 MG Oral Tablet,2009,Actual,1
Furosemide 40 MG Oral Tablet,2009,Actual,1
Furosemide 40 MG Oral Tablet,2010,Actual,1
Furosemide 40 MG Oral Tablet,2011,Actual,1
Furosemide 40 MG Oral Tablet,2014,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2006,Actual,1
Furosemide 40 MG Oral Tablet,2006,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2014,Actual,1
Furosemide 40 MG Oral Tablet,2002,Actual,1
Furosemide 40 MG Oral Tablet,2002,Actual,1
Furosemide 40 MG Oral Tablet,2002,Actual,1
Furosemide 40 MG Oral Tablet,2003,Actual,1
Furosemide 40 MG Oral Tablet,2003,Actual,1
Furosemide 40 MG Oral Tablet,2003,Actual,1
Furosemide 40 MG Oral Tablet,2004,Actual,1
Furosemide 40 MG Oral Tablet,2004,Actual,1
Furosemide 40 MG Oral Tablet,2004,Actual,1
Furosemide 40 MG Oral Tablet,2004,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2005,Actual,1
Furosemide 40 MG Oral Tablet,2006,Actual,1
Furosemide 40 MG Oral Tablet,2006,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2007,Actual,1
Furosemide 40 MG Oral Tablet,2008,Actual,1
Furosemide 40 MG Oral Tablet,2008,Actual,1
Furosemide 40 MG Oral Tablet,2009,Actual,1
Furosemide 40 MG Oral Tablet,2009,Actual,1
Furosemide 40 MG Oral Tablet,2009,Actual,1
Furosemide 40 MG Oral Tablet,2009,Actual,1
Furosemide 40 MG Oral Tablet,2010,Actual,1
Furosemide 40 MG Oral Tablet,2010,Actual,1
Furosemide 40 MG Oral Tablet,2010,Actual,1
Furosemide 40 MG Oral Tablet,2010,Actual,1
Furosemide 40 MG Oral Tablet,2010,Actual,1
Furosemide 40 MG Oral Tablet,2010,Actual,1
Furosemide 40 MG Oral Tablet,2014,Actual,1
Furosemide 40 MG Oral Tablet,2014,Actual,1
Furosemide 40 MG Oral Tablet,2014,Actual,1
Furosemide 40 MG Oral Tablet,1990,Actual,1
